UUID;Word;Description;
7079a21a-f6c6-4b95-b335-f7f7352b622f;Banana;Kiwi;
945acb74-399f-470c-bbe6-e67f364ef9c1;Apple;Night;
a2a0a009-d89e-4f3e-9410-b34d613454f4;Grape;Evening;
95557441-2fb4-4ac1-b560-9241aa22400e;Kiwi;Morning;
433490ca-a9c7-4cca-ad57-097902f41578;Apple;Afternoon;
69fde916-bb63-48b0-ad86-af17238bdbf2;Grape;Evening;
dc4a8550-8ce9-434e-8548-ece012d83be6;Honeydew;Apple;
51b34923-6c60-45f3-86ff-630a31786466;Afternoon;Morning;
38b46299-a537-46bb-adfe-8034c7f64a92;Tree;Apple;
0934acc8-5358-405c-baf1-6588f4b03e8a;Kiwi;Afternoon;
b49d2d4a-cc9c-4248-9b87-4c1ae3cc892e;Evening;Grape;
a9724c19-f6dc-49ce-9f83-d04b83d761bc;Evening;Honeydew;
600e5a68-fc60-4e5c-8576-39f1e89c3f89;Night;Night;
ce4f1727-8c29-4902-99b1-16f650035c2a;Tree;Lemon;
6255f6fc-e3b7-4066-8eb1-9e55d4dd12d2;Kiwi;Afternoon;
a221ddc0-6158-4fe7-8282-0b9d24e5b4fa;Grape;Night;
a881092d-4d64-47d3-9268-c9be553efd7d;Honeydew;Morning;
7b88bb2d-25ec-42b9-99d4-4b35b1719d05;Morning;Tree;
c4cb9636-bed2-4326-91e5-608af1f2540e;Banana;Morning;
3702d1c1-d9e3-4434-af70-95d99706ada3;Evening;Night;
dc352e39-79c5-405a-9d90-b4fbd6c1f216;Banana;Morning;
3e8c275a-abe6-4ae5-9f04-2d2e54800234;Afternoon;Morning;
e6366c0e-fe65-474a-a7fb-13ace83427db;Afternoon;Tree;
293a6c78-5790-4117-96b3-b5e336a0e1e5;Grape;Evening;
6f402c39-1808-477a-bfa7-8300dd614179;Grape;Tree;
4ab1e4bb-216a-46f0-96d8-1548e71e8f07;Morning;Banana;
9ccab51e-b596-4508-82fc-3f930d2b56a9;Afternoon;Lemon;
f42daf9a-1875-45ec-a3cd-8d27e7cbfcc9;Banana;Banana;
cc0fc555-84ea-476a-92ad-113334f0bba7;Kiwi;Lemon;
057ec19a-b48b-495f-ac51-78b7bf53f6f8;Lemon;Grape;
7b376545-c13b-47e2-ade7-f364380d86b9;Morning;Honeydew;
822a04bf-6808-438a-9a6a-b6656242727e;Kiwi;Evening;
cac1a983-6837-45a7-bdf0-acaf7919983c;Apple;Night;
e956c63f-f131-4439-8cdf-e1d96c75246e;Apple;Afternoon;
a6cd6c4f-8534-4c21-be3a-61612ddac255;Banana;Evening;
39fb84eb-3c7c-4f43-bf6d-41aabc4164d3;Morning;Banana;
5e63792d-f542-451e-9c18-d222b3714f7c;Evening;Morning;
58fbb8c3-a918-4579-bafd-d6c17c383a87;Lemon;Tree;
5edb6522-7d54-4dd2-b63f-34f24d4576e3;Banana;Kiwi;
8a0d0994-aa49-40f9-b443-bb3bd784aa12;Grape;Morning;
054f445c-984e-4fdb-8c64-2b8cead01f3d;Evening;Kiwi;
2424660a-a5f0-43c3-9835-888790f266a3;Tree;Honeydew;
496fcbdb-41ae-4017-8ab6-e9c234730a1c;Evening;Night;
aa0da437-f51b-4b95-a16e-ad683f62c21c;Honeydew;Apple;
ee420731-ad9b-4b1c-910a-335b5d4f6ced;Banana;Afternoon;
279d5e27-22d7-4855-a34b-7cc3c3ee0307;Lemon;Night;
f265d0de-4e1f-48fc-ad1b-def398c53152;Grape;Grape;
733c0688-bd3a-4c9b-8439-975bbe42f734;Evening;Banana;
4ce5a294-c327-4101-b4c4-8a49b29a026f;Tree;Night;
e9c6f624-42dd-48bf-b1c0-7ff598e67b7c;Evening;Grape;
f28f11be-6043-4c46-bd1b-132767da789b;Evening;Lemon;
7cf0ff85-cc84-4c3f-b1f4-d232234aaf9d;Apple;Honeydew;
e2697d46-620a-441c-86dd-5e40307e99e5;Kiwi;Kiwi;
5dda1caf-f872-4bd6-878a-8e8d85a82f77;Banana;Afternoon;
f3da96ec-f488-4285-b402-94be3f019407;Lemon;Banana;
76709c8a-ddc7-43cb-8abd-53bb9bbd1fbe;Grape;Honeydew;
b65a5293-f152-4dd3-b367-15dae2e0ab32;Apple;Apple;
b06bf59b-0ba7-4ab0-94c3-b6d7150600f4;Tree;Night;
aae77ebc-76a2-4018-8cae-79a9ff885fff;Morning;Banana;
6e5d3cbb-3a3f-4408-87c1-9dc5feadf3a2;Afternoon;Kiwi;
55e91020-9b6e-4de6-acc2-51c9ce66ec2b;Kiwi;Morning;
35c46432-84fb-48cd-a7e6-376d1b3c8ab5;Tree;Honeydew;
5eb7da85-b926-4cc6-b940-2a2e67cc4537;Banana;Grape;
1d54381e-969c-4d41-aa4f-500a07f57b82;Banana;Night;
70311a2c-058b-45d9-bf00-b5bde9b3580c;Night;Afternoon;
522709ac-d40c-42ff-9c78-7d7fc83a27ea;Morning;Night;
979c7262-5864-411c-ba1b-ea270b1b9934;Lemon;Tree;
b151fa4c-63ec-4545-a5ae-56c6a52e4ade;Kiwi;Evening;
59640611-1ca3-458a-8732-f051c6f70184;Apple;Kiwi;
3f29f520-7e8d-45a5-840b-68cb9d095046;Banana;Evening;
c016d5f6-20d8-414e-a319-2c4ebe842152;Kiwi;Apple;
0542479b-56d3-494f-ae1b-6a121f0e9f98;Kiwi;Night;
25b9a21a-c8e0-4de7-8782-d4f513d50ebb;Tree;Lemon;
cdb85192-8b24-44c9-a2ed-69690742c229;Evening;Apple;
180b8fc3-e15e-41a2-8289-e77eef89d47d;Lemon;Kiwi;
1cb043de-38a1-48b3-9a7d-9729e192bca4;Grape;Night;
9b645ec5-7e1f-4b4f-8fa0-d4f5397d67aa;Afternoon;Honeydew;
d793c58e-31b4-4dd8-8ed6-1453263dcdf5;Lemon;Lemon;
990927ac-ecf5-4efb-ab43-e338e3cef19c;Apple;Grape;
d179ad24-2823-4e69-9458-9a4b0111fb1b;Morning;Evening;
0c0f1a99-e590-4935-92d0-56152578ab7c;Apple;Night;
503a9e5d-e697-4e70-a231-0ef2bb0b4448;Kiwi;Apple;
f7a0003e-bc96-4e68-b9c8-a8a43afd7c01;Afternoon;Afternoon;
2b88c903-ca9e-468a-a30f-7d7abb831a0e;Night;Morning;
eee64618-682f-46c3-9c8b-502d5d466bdf;Honeydew;Kiwi;
e02044f8-5674-48e5-9f2f-aa5ca6ca3ece;Afternoon;Honeydew;
64a58e5e-11f7-4361-bf0c-b7305b6b0fdc;Morning;Tree;
d21fc4af-167c-43fa-ab3d-e15bfaff24a2;Kiwi;Grape;
2a98ab29-90d1-43f5-a44a-1dbd9313b8af;Night;Honeydew;
d28588cb-7d60-4e39-99c8-f63feae99cd7;Grape;Evening;
b87758e2-3fda-4011-84ff-c9378e36cfad;Honeydew;Kiwi;
f85fde61-95c4-4d30-8302-d54bf86ebd28;Night;Afternoon;
a091b3d3-dec3-4555-8064-6a30ffaa1a9a;Afternoon;Morning;
34064e7a-d165-47d4-919f-ef870a3a30e5;Lemon;Grape;
af01bb5c-20df-4144-b86a-5e767d6204ec;Morning;Lemon;
fd282335-1a74-4153-be1d-fd36b481c454;Tree;Lemon;
dddda552-7d25-4b74-8e7b-30fda62fbd1a;Grape;Banana;
2124275d-47bd-4fce-ac37-c04de6ac4ebe;Morning;Tree;
3d81ea17-c2ba-40ee-8071-1bcc2ce3ac54;Banana;Night;
006b407d-c83e-4a9b-920a-2e02cb5c8b97;Night;Tree;
eb07ca48-6892-46a9-8908-5ab51e83b043;Apple;Tree;
d459ae58-c4d3-472a-8ea1-40f6950932ce;Night;Evening;
0f1a4d37-241b-4c34-a7dd-79b577c67670;Banana;Apple;
6bb607fa-856c-4367-9968-cd125f62143e;Banana;Grape;
a0c415c2-7475-4212-8e0b-01ea899ef99e;Honeydew;Honeydew;
6cb12dd0-bfeb-47cf-a367-b2b3004458b9;Morning;Kiwi;
0cf63a88-af25-4785-b3ef-b70e87a1117b;Afternoon;Grape;
1b5d9bd5-b11a-4254-9f6c-9abb951d6e65;Evening;Honeydew;
a47f1704-ceb6-4113-ba01-da1f88719f87;Apple;Night;
20f5c2ea-41db-48c4-8816-9f50dc9e3482;Grape;Night;
98776306-65f9-44d2-8f1e-8c34b4334af1;Grape;Apple;
1e6224f3-b753-4e4a-9f08-a099f0a6e9e4;Grape;Apple;
f987dd96-e58f-4a1d-9156-4b85dd18c499;Honeydew;Kiwi;
4a749c0b-0979-4eb6-a8e3-f6970ea6dd10;Evening;Evening;
af851e5a-dc47-438a-adab-f13a52f1f728;Afternoon;Tree;
31c81434-9689-49ee-b0df-99daf8eddee6;Night;Banana;
0134ff67-5a9a-4270-9bab-043574554680;Grape;Tree;
cc51b2f8-65fa-4bdf-bac0-d5794e89385d;Apple;Morning;
da33dedf-fbfe-4a6c-afb2-7e306437e552;Afternoon;Lemon;
4dd85a47-aee3-4ea5-92b0-28a634ddfc80;Tree;Morning;
843a0aa1-ac48-4fc4-8a9e-9401342432b2;Night;Honeydew;
8096a42c-6e67-43a2-80fe-2bdd356eb454;Lemon;Evening;
6ed61200-55a5-4197-91ed-723d566e13f4;Banana;Night;
be85f220-3292-4a1a-9194-7c905068361e;Tree;Honeydew;
df7c6b16-723c-4f3c-81fd-58ae049c68ce;Night;Morning;
eabb8a69-0a12-4f60-91bb-b74de384a54e;Tree;Grape;
72178555-8871-457f-8b8e-ef5db084de32;Tree;Banana;
b64d7bca-152d-42c1-b59d-1242f91dd76c;Tree;Evening;
08c37397-63aa-44ee-b883-d21bc3404875;Night;Grape;
34797baa-b596-4282-9b38-febb9c72e57f;Grape;Evening;
a7fefc45-e0fc-4b47-82d2-1fd0f0b80e84;Banana;Tree;
4d004286-290e-4355-ae0e-9d1345f95da5;Lemon;Lemon;
7629319f-f195-4a2e-83db-06ce0dfe995f;Apple;Evening;
3340e891-2734-4d60-9167-fcf793864b71;Banana;Grape;
ce6e58b6-8122-41dd-8b09-b8c5abd1b03f;Apple;Tree;
de397e19-6834-4512-9bac-85ec4beb4971;Apple;Banana;
c345200e-73a9-4c08-8f9c-c3dca498c79c;Morning;Lemon;
c0f0cc01-fafb-446b-92b2-50697739b1ee;Apple;Honeydew;
801e79ac-bd37-4811-8ead-64c670b61c1e;Grape;Evening;
bb07d621-38d5-41cb-827d-fb8f2d4bb369;Morning;Night;
f78639e1-021a-4ca5-9753-7f10b26e0610;Lemon;Grape;
f5141279-d592-4aa0-afb8-9ddd46bf8c12;Tree;Morning;
ccef6329-dc14-4ef2-84a9-03c715d36fc1;Kiwi;Lemon;
a83da420-084d-41d4-88f6-e948ab669e41;Lemon;Lemon;
c3c5bc6e-420e-45b1-b598-a274bc49ea01;Night;Afternoon;
6335986c-c1ea-4617-ba57-2b1610a61971;Honeydew;Afternoon;
b92781f3-c3af-4327-b561-59ad545246bd;Apple;Apple;
7acbb445-1464-4ca9-a4ee-0032d783c8ad;Tree;Banana;
c288a4fe-f30f-4f8b-92ed-62165f735f0e;Afternoon;Grape;
0b6a346e-3c37-4351-b31b-07a989863a72;Morning;Evening;
a50c8e8b-e73a-45d4-aa73-615cb4ab4b4e;Banana;Evening;
05d5e70a-36d4-423c-bf20-a487d21d73f2;Tree;Tree;
eb5facbe-b97b-48e6-a416-3466536af59f;Apple;Tree;
848b3ef6-cee1-4b71-b2ec-e3fa4da8d041;Apple;Apple;
aeac509d-cb52-4537-9802-241489ef20a5;Lemon;Lemon;
c4b9f480-3645-4e48-91fa-4720e6852e57;Grape;Night;
129ae6c3-5bc6-4940-b687-9fb68223e4fa;Honeydew;Apple;
70171ae9-42f6-4f16-a67f-2e3d972dd8ba;Kiwi;Honeydew;
65e63681-c9e4-488a-b01d-8201d338c80c;Honeydew;Morning;
91a45b5c-4817-407c-bbfd-77a59f47d27a;Afternoon;Banana;
ffadf7d0-8703-429f-a922-05458c730e8f;Apple;Kiwi;
f5a8c515-2dcc-49ad-98bb-0dc5bd279085;Honeydew;Afternoon;
f543dec4-688c-4b8d-b496-915266dc3e31;Lemon;Banana;
0d797762-ea0c-49ad-89e0-c21598cb4d9f;Kiwi;Lemon;
0b7f3dbd-b474-4f7f-9e20-628bb82c1cbf;Kiwi;Honeydew;
9f70930b-3a14-4239-9737-e56af8461a9f;Tree;Morning;
1c6c8e36-e6cd-49d7-a193-f3f4006b3d05;Morning;Kiwi;
13dbe33c-b838-4654-88a2-844c283f312b;Tree;Afternoon;
92249a64-701f-469f-bd74-ce3201986eaa;Morning;Night;
baef7ea7-dabe-46d9-b5d3-ff67c15e8f6b;Tree;Afternoon;
1765bb5c-660e-4ecf-9bad-8027e3f45631;Lemon;Kiwi;
1a902e0f-7696-4819-910c-c7c2c902569c;Afternoon;Tree;
d35bfdaa-9d1f-4699-8fb0-8da065ce63cd;Grape;Lemon;
4f25c8cb-000f-43f3-9bd3-276c55d13d9d;Apple;Apple;
fef0354e-6fb4-485a-813d-265557ba9e34;Apple;Grape;
4cfbfc5a-cfc9-4a07-b468-511a08bbc5b9;Night;Tree;
9c33cfe2-926e-4681-9f31-5a1f091ce3be;Evening;Morning;
f1efca10-29d8-4729-b25f-bf3359369e2b;Honeydew;Lemon;
2cbcd1b3-a741-4851-8b54-e59bf8955ced;Lemon;Evening;
1c7244c0-e7c8-4eb4-8eaf-d5381a3e11c0;Afternoon;Apple;
c66c3d1d-c5af-4a49-a2b3-3684fc771973;Grape;Evening;
ef187417-047b-4927-9ac8-dca048ebd12a;Kiwi;Afternoon;
2185c51d-f20c-4fa7-a561-9b875d717c86;Kiwi;Banana;
17413223-efae-4501-925a-64a27ff6f429;Honeydew;Kiwi;
2d358811-8b89-422b-a0df-d0e23d5d21b5;Grape;Afternoon;
d33d9ec1-dc47-40a2-b2fc-1aed2e9f81ee;Afternoon;Honeydew;
4ce82b90-b9d0-493b-b301-cd18a7ab0b9d;Apple;Banana;
8b4e613b-2e2f-4edf-a3c1-5c30260a983c;Lemon;Lemon;
8ec89e9b-0288-48e7-b097-1344aa422c40;Kiwi;Afternoon;
e0233e19-0328-4465-83c7-a7277da564d6;Night;Kiwi;
b9d0ca53-2d58-4550-a9a3-a76636b925d8;Banana;Kiwi;
57e78eb9-f068-48d4-836e-20fb32eaeca5;Banana;Grape;
d6ce8bfc-5621-422b-ae4a-6d88f38eb64f;Kiwi;Apple;
d41b1087-2546-4a2e-ba5f-71c1827bde3e;Lemon;Tree;
d3697964-7b8d-4fc9-9496-9f7474d29edf;Afternoon;Night;
242e5a07-4707-474d-a09c-9b524af62294;Apple;Honeydew;
1b4f0244-0711-483a-8b5f-e314eab0b296;Grape;Grape;
fa4681e4-1d77-42eb-a4a5-b830c9f8bc63;Afternoon;Evening;
4439485e-9ea2-460c-a37d-054457236471;Honeydew;Kiwi;
6f7d2e07-e533-4c37-94d8-1724539edd83;Tree;Morning;
269d56d8-3216-4e5e-b99a-73a1a2f7ac4d;Kiwi;Evening;
0b01c75b-2e69-4e8a-9270-a8c60e4d9294;Kiwi;Apple;
5cf43fcb-a625-4633-baac-9995ba256329;Evening;Apple;
b1809c9f-bc99-421b-b7f3-0f63e0e15c02;Morning;Evening;
41e502a9-e416-4d8e-92e6-b1d189ac02f0;Evening;Apple;
bcf6d65e-dec8-4ad2-8d8d-a9bb12f121ef;Morning;Tree;
10e3c8ef-4752-46e9-9bf8-a2fc32405a88;Apple;Lemon;
31299118-a3d2-43da-a663-0370f0fe2199;Evening;Tree;
059678d5-d908-4820-b4c7-1f2c554f0a1c;Tree;Lemon;
cbce942b-fa9d-499f-80ab-3b0f56800cf2;Tree;Lemon;
339a1572-f1c1-440d-9eda-b51971ded968;Night;Tree;
1ba31a74-14bd-4467-86ce-d5553a478748;Apple;Honeydew;
593583f7-8023-4b25-af99-9969f5676c2c;Grape;Morning;
4daed194-293a-4dd3-8c41-b112f5db87bc;Lemon;Kiwi;
7a621da4-f909-4914-9082-a3d9aa01a9f7;Morning;Afternoon;
b1b466e0-fc60-4d31-a4bd-d0af01d38577;Grape;Afternoon;
b4b1c131-4929-4982-b9e3-a6b2450e49ac;Kiwi;Morning;
b1483cc0-127b-471d-9d36-856837739f75;Tree;Night;
ad43bd79-7782-4ec7-aabc-86d7387d4436;Honeydew;Tree;
6b485a4b-1bba-413f-8860-e14c9a592bac;Evening;Apple;
da7adfc0-0172-4894-ac3b-a9e8e6a19084;Afternoon;Evening;
366a5797-62bf-4f55-8929-fe8eb304fa71;Night;Apple;
09937ef4-532e-45dd-8347-9ec12994ab30;Honeydew;Lemon;
82f7ec39-d3f5-4072-a217-acdff13d6645;Apple;Kiwi;
bee33c44-f02a-467a-ba0d-b57661caadb5;Evening;Kiwi;
4fc3ccc6-3261-4fd9-bdf9-0b9ba0904b3d;Apple;Kiwi;
8675ff99-6ce3-42ae-98d3-0f1596a70ba4;Honeydew;Apple;
4337bd18-8428-461f-a264-7b3cb9063a05;Grape;Lemon;
0fc78df4-9bc7-48ce-b3db-30e606b8b05f;Afternoon;Afternoon;
c1bb955b-a5f0-4d3d-a356-fcfd1ffb497d;Evening;Afternoon;
49ed7fb4-0dff-4dae-9a60-33effb03a162;Grape;Evening;
774ed928-94c1-497d-a194-4f347aee67f7;Tree;Tree;
4092ec7b-9dc8-4836-bb5f-84ca32ff9b8b;Tree;Afternoon;
5d69205c-11b3-42b4-8e8e-c4b0d69bd607;Night;Morning;
68e3c981-a1c1-4aac-8c1c-aabff24db959;Kiwi;Evening;
28d26997-35dd-4484-af12-0cbd37c61f26;Honeydew;Tree;
fa02b71a-bf79-45e6-9015-10f34211e952;Apple;Afternoon;
1be52045-475b-488d-9ff5-272fd66801b5;Evening;Honeydew;
81acec1d-aab5-4252-be94-df4888956e8e;Grape;Banana;
01bbd0d1-39be-43c5-9e77-e21d950f7091;Apple;Grape;
b3eb27f2-6e96-4102-9587-5d5717c3c36b;Night;Grape;
e5215e4a-8ea7-4a1e-a198-b470525d5e18;Evening;Honeydew;
ee87421c-938b-433a-96f6-cab32487565e;Apple;Tree;
a261305f-ac01-43ff-a120-74e471717415;Apple;Banana;
acbd6fbd-3a0b-496a-9e99-1c7942e15730;Kiwi;Night;
69da8f00-fb28-4b3c-befe-87848b9c0f86;Banana;Honeydew;
384f9567-b59f-4cc1-843d-43221ec34ae9;Honeydew;Evening;
78b393a2-18a7-44dd-ad0a-e04e78dbdfef;Kiwi;Lemon;
ad2f87dc-705f-400f-9a65-f888fd9710d1;Night;Grape;
d3baa6b6-e810-4fb0-bc92-4e34eca2a694;Apple;Lemon;
30e41114-9f0d-4883-a672-20864984c66f;Apple;Afternoon;
dc3d5f13-8dbd-48e5-8de3-618f8ca88e0f;Apple;Night;
d42c6be3-821c-46c5-80e1-1eb1620aa9ba;Honeydew;Lemon;
cbfe9805-3ffb-486e-9dab-31876df65071;Grape;Morning;
8abfd929-1f4f-4b56-8c9f-9ea7a12b29ec;Evening;Apple;
31a29efb-8023-4cf5-b603-2449f8b8f90c;Kiwi;Banana;
ca131eed-b6f6-4b8d-af71-fc6648d24744;Night;Honeydew;
3920e31b-f0ad-4af2-b8bb-bdd10fbf75eb;Banana;Morning;
d3903c0b-eca1-4bcb-80f7-34b0f16cf4c8;Grape;Afternoon;
e5baecf8-211d-4998-a78a-77612d4e046f;Night;Tree;
d958ffd9-3f89-4162-9165-b495f6d5492c;Honeydew;Banana;
42d7d4f4-0d8a-4e6a-b816-9e371726de08;Night;Honeydew;
aa0ad4d5-4c22-4f89-b81f-57412df2d92b;Tree;Kiwi;
4eaa2997-55a7-41d0-9093-b67ded184e81;Honeydew;Banana;
9260755c-ec2d-48b0-96b7-d639c6160fc3;Tree;Lemon;
3ef30c67-8d8b-4945-9afc-a691742077dc;Lemon;Banana;
0f5b614c-8e77-4cba-bcc1-2f9b9cbf5c86;Lemon;Kiwi;
84dc14d1-3dc2-42a2-8eec-c70049bd944f;Apple;Apple;
e3973693-45e6-463f-ac02-b5abe8df42a6;Honeydew;Banana;
732f69f3-7777-4b2c-aa7b-5817d9f1be26;Grape;Kiwi;
5f7f3e5b-333a-4f6d-a81f-762f0dc42d49;Evening;Lemon;
3f808350-ac09-4dab-8d88-f470d9a9ebe8;Night;Banana;
d7e78fc9-218d-423b-bb50-da5e182a0027;Lemon;Lemon;
ff76d34e-2070-47d0-942b-864845bbb64b;Afternoon;Night;
70f50e84-9bda-440c-b991-919f5a93232a;Kiwi;Banana;
b31051e9-ef66-4a64-8aa1-81550f6e2793;Honeydew;Afternoon;
b59b637b-5218-49aa-998d-c202622487f3;Tree;Tree;
0105f1db-6046-4f7d-955f-b754ed098307;Kiwi;Evening;
22349ea7-0ca3-4094-b387-453fb4037290;Banana;Evening;
da346bbb-bee4-415d-9709-d9ee7d504160;Banana;Grape;
ae69d597-6873-4781-b3c9-ac3ce6d896eb;Kiwi;Afternoon;
40e97859-9850-4914-bf78-69998880cebf;Tree;Banana;
2e45d075-eb70-458a-a07e-bbf2b96fde0a;Banana;Apple;
78c794e7-161e-4f5b-852f-15a9fb106f6e;Afternoon;Evening;
d9380500-4e96-431c-92f5-81cb711ce5bb;Afternoon;Banana;
b6ee6591-f571-48ff-8d0a-6f5741b62315;Morning;Morning;
b858eeb2-5717-4e2f-af38-47d1dfc944a0;Tree;Grape;
12441f31-59e5-4af7-89f3-0883f7eee990;Banana;Apple;
8680016a-19a8-4df5-9eeb-3146ba6d4f82;Apple;Afternoon;
aa123794-4d67-4490-9f7b-7552225ad753;Afternoon;Lemon;
bb66acb3-f1e2-4a8b-9e1f-becae4c75b9d;Kiwi;Afternoon;
d8c9c47b-1cf8-4472-8638-1f240ad76f31;Banana;Honeydew;
ac6e9517-1ea7-4b68-9f11-584e2a81fa29;Banana;Kiwi;
4168d57e-759b-4d7e-ac72-73fed3af29fc;Kiwi;Honeydew;
3ed8c2d0-5dcb-45e8-af26-437739e8463e;Honeydew;Apple;
1d4de373-f447-4554-8ea8-a8d1d2d9b856;Tree;Tree;
188e6d56-b1dc-4595-b3e4-e5fb4f5cd00f;Grape;Kiwi;
af2bf2f2-42ec-4f1c-9ebb-d818d73e97cd;Afternoon;Evening;
4c687ed7-ece6-4ac4-9429-7ace2ff30db5;Tree;Afternoon;
b1c64ae5-7b9d-4479-9a22-68b93d228447;Kiwi;Banana;
dc4aa997-7b30-4f77-9deb-951e425002b2;Lemon;Kiwi;
ca81a884-506f-4820-82b0-77662adcaff5;Kiwi;Morning;
7cd24cb3-411a-44b7-bd9f-d190010a8200;Apple;Apple;
e3012484-ec94-4845-b394-f16b3b5e64cb;Afternoon;Night;
667f0320-66fb-44ab-9278-e1d82a592159;Tree;Morning;
e423738a-a352-4d93-ae9f-136640d99788;Kiwi;Night;
11dd38d3-05ee-40e5-9de4-921b8d9963ff;Kiwi;Honeydew;
651c7a1d-5f09-46b8-9380-6fad6df9c890;Night;Evening;
a3a41135-e2fc-4f28-99fa-5b8970af430c;Afternoon;Night;
74f7a96f-fb32-4905-bd79-05a54d909809;Honeydew;Night;
fd11e444-daa3-440c-9008-e2b1139a829a;Tree;Kiwi;
7d5337e9-feae-43e4-afa0-6a2a90ef8e87;Afternoon;Evening;
fa820cb2-92f2-44ad-bbde-b0abd933c9f9;Night;Lemon;
c5826d63-85fd-4724-9ed9-b57137d48515;Morning;Banana;
4be381dc-b5ce-4159-9740-2ed0da80c8c4;Evening;Evening;
ad8ba139-58fc-4811-8427-62a7d55b7057;Grape;Apple;
b2ccf69d-ef9a-4502-9807-501d8eca05e3;Lemon;Banana;
8e1e7648-a5b1-4e4f-b9eb-2e5062e4e604;Apple;Evening;
a2231c73-c4cc-497f-b336-1b2549916dee;Night;Honeydew;
df6de55b-0fac-466a-b068-60bb741bc46d;Grape;Banana;
b4f79c47-168f-4eb1-8e90-e881d644b4ca;Afternoon;Tree;
0a0be138-4324-4e0c-a6ef-55b564944fc7;Night;Tree;
4706ca93-4cca-4ddc-b9a4-a423261cf91e;Night;Afternoon;
c55b1cfe-e949-40d0-b656-e4e0301bc93c;Night;Banana;
08f32a8c-5713-4de1-8fe1-b06fc406107c;Grape;Evening;
21f420d4-9531-4bef-b14f-276919a8473c;Honeydew;Kiwi;
8d948165-776e-43d5-9a8c-4823a44ec44f;Afternoon;Lemon;
a83f2835-f2ce-4c6e-9a57-a256336de899;Apple;Banana;
a7106c84-3cfd-4035-ac85-f079b58894ea;Kiwi;Tree;
5be7a84b-c4ca-4992-ac06-e32335ed02b0;Evening;Tree;
6d2b807a-bf6e-4194-94c2-d55b6a091405;Apple;Kiwi;
e26413a5-cd4d-43c0-a3ef-afb8e928638f;Kiwi;Morning;
dbdb6521-fb1b-4d27-8956-11dc9ac91e72;Night;Afternoon;
a7d1f68e-03a1-47f4-878f-22ae67fe64e7;Apple;Morning;
c41b5c9d-da56-40b1-8c08-c964033506ce;Apple;Honeydew;
ca70cece-dc0a-49a2-9ff5-e8a6c99a90a8;Banana;Morning;
822093a1-4442-46bc-96f3-90c035669197;Grape;Night;
6ee89697-7f9a-469c-aa32-f936dd17e6f6;Kiwi;Grape;
f0508ce8-ba66-4c81-8209-a28abf11f982;Honeydew;Afternoon;
0f0bd66e-ff19-4f16-afca-0163bd410dff;Tree;Kiwi;
d1916df0-0b13-4d0e-8a7f-1f4fe514a5fb;Apple;Honeydew;
911a0ad6-928c-4697-acae-840b919c70b1;Grape;Afternoon;
bc0d3ea2-7dfa-474c-b371-d77ceec3fc96;Banana;Lemon;
6f197921-939f-42ae-b3e2-0481657a0895;Grape;Apple;
da5da4ac-652b-497b-beb1-94cbad19f4f1;Banana;Tree;
64181b65-8d9f-422d-9298-830955b137e6;Afternoon;Kiwi;
9a285e0e-cf8b-4607-ae67-3fdae14cb7f7;Evening;Kiwi;
ac9e8012-e3a4-4a8e-b00b-e92a52e153f7;Morning;Banana;
3d9578a4-0105-4fa2-93f0-fcea6b2394fe;Morning;Morning;
c045292f-0bee-425d-93e6-a09bc6d6fca8;Evening;Night;
e163c4f5-45b9-4ac1-bedc-1b15f245b6a5;Morning;Night;
4b3a9d60-1bb1-41e7-88ab-b3ff80631d4a;Kiwi;Kiwi;
27dd112b-ba4e-40d5-a049-5abc1ccee470;Afternoon;Morning;
c46b0aea-88cb-4c0f-ad1c-156267d9be8c;Kiwi;Evening;
ed443183-e913-4a62-a399-cb8017d8d7c9;Grape;Tree;
97f3bed1-b00e-4a6d-a8fb-670d1aa984b8;Lemon;Honeydew;
86bab5ca-ef49-4f8b-b277-b3e3d6ab7ba2;Lemon;Banana;
dacbc70d-7d09-4e74-9342-e1b306484570;Afternoon;Apple;
918a1eed-fca2-48cd-947a-f21bf482805c;Night;Afternoon;
31eedaa4-e9cc-48e7-8f15-e5c96b0aaf66;Kiwi;Night;
b2e329a1-1698-4a67-bb7d-f797e9bd03ab;Evening;Honeydew;
b54671cf-8cf6-4b3e-9829-f1f1cc8bc1a3;Banana;Kiwi;
5056470d-dcde-4a5c-b727-c91d35067e61;Honeydew;Evening;
6e9ed214-f37e-4d81-84df-9255ce7b5ecd;Night;Night;
46f6b0d9-8563-4a53-b011-1036e846c243;Banana;Afternoon;
1caa54ee-c45d-4249-bf62-0e1f7904d7a3;Evening;Honeydew;
aa4071ca-a6a1-422b-bb79-93c365cde057;Evening;Apple;
6debddd5-3af6-4ea2-8e9a-6ef75e8b3b04;Afternoon;Banana;
f0fe2ffc-eb51-437f-b97f-fd3545d31614;Apple;Evening;
b8e21a99-ce46-4fbb-a1fc-00b1af6b426e;Apple;Apple;
a5858d96-db00-49bc-8f40-43ca570b810d;Honeydew;Afternoon;
d246aaa1-231d-4eb9-87f3-b2937ae91c21;Morning;Afternoon;
cb9fc158-3e10-43f3-8365-12559d3b56f1;Morning;Lemon;
fe67b433-49da-4bb5-adb7-fb58d0556802;Honeydew;Kiwi;
0db78999-f55d-4e67-80e2-756db9f8a5a5;Banana;Evening;
